State_Raw,County_Raw,Count_Total_Population,Count_Kids_0_18,Count_Working_Age_19_64,Count_Seniors_65Plus,Count_Medicaid_Enrollees,Estimated_Medicaid_Spend,Estimated_Total_County_Spend,ACCESS2,ARTHRITIS,BINGE,BPHIGH,BPMED,CANCER,CASTHMA,CHD,CHECKUP,CHOLSCREEN,COGNITION,COLON_SCREEN,COPD,CSMOKING,DENTAL,DEPRESSION,DIABETES,DISABILITY,EMOTIONSPT,FOODINSECU,FOODSTAMP,GHLTH,HEARING,HIGHCHOL,HOUSINSECU,INDEPLIVE,LACKTRPT,LONELINESS,LPA,MAMMOUSE,MHLTH,MOBILITY,OBESITY,PHLTH,SELFCARE,SHUTUTILITY,SLEEP,STROKE,TEETHLOST,VISION,COST_DRIVEN_BY_DIABETES,COST_DRIVEN_BY_CANCER,COST_DRIVEN_BY_COPD,COST_DRIVEN_BY_OBESITY
Idaho,Gem County,19854,4440,10902,4512,3750,34500000,313693200,10.6,23.7,13.4,28.3,50.7,10.0,10.9,,76.1,83.0,15.5,61.8,7.8,13.3,66.8,21.8,8.7,33.1,20.5,13.2,8.1,19.0,8.4,,9.4,8.5,6.9,27.3,24.5,68.3,17.2,16.5,33.0,13.4,3.3,6.9,31.5,3.9,12.1,,28935696.0,75445200.0,17809038.0,22276188.0
Idaho,Gooding County,15740,4269,8611,2860,3319,30534800,248692000,17.9,28.1,15.4,34.9,73.3,6.7,10.7,8.0,71.0,76.7,18.7,52.5,8.7,15.0,57.7,20.9,13.0,40.0,22.6,18.9,13.8,23.0,9.5,34.4,14.4,10.4,10.9,30.0,29.7,66.1,17.8,18.8,34.1,16.4,5.1,10.0,33.8,3.5,21.7,7.2,34277942.0,40074040.0,15747870.0,18248956.0
Idaho,Idaho County,17120,3385,8840,4895,2877,26468400,270496000,9.7,23.4,16.5,,76.3,11.2,10.9,5.7,76.2,83.9,15.3,52.1,6.5,14.0,58.6,20.9,12.8,33.4,21.0,,8.6,20.3,9.0,36.3,11.4,8.8,6.9,28.3,22.4,63.6,17.5,13.4,32.1,13.5,3.5,,30.8,4.6,14.7,4.7,36709663.0,72862720.0,12797200.0,18684768.0
Idaho,Jefferson County,32234,10592,17925,3717,6773,62311600,509297200,10.4,23.3,14.9,27.7,50.5,7.2,10.7,5.5,72.2,79.6,15.9,,5.8,12.2,65.1,22.5,9.1,30.9,19.5,12.0,8.2,15.9,8.1,29.6,10.2,7.7,7.2,,21.4,71.1,16.3,12.5,33.1,12.6,3.2,6.8,33.7,2.8,14.5,4.3,49138541.0,88192224.0,21500078.0,36276144.0
Idaho,Jerome County,24788,7434,14051,3303,6685,61502000,391650400,20.4,25.6,13.8,,70.5,7.1,10.8,7.0,71.8,76.6,19.8,50.6,7.4,15.7,57.7,21.8,12.6,39.7,24.4,,15.2,24.9,9.7,34.3,16.9,10.4,11.4,32.1,29.9,67.4,17.6,17.1,35.8,16.2,4.8,10.5,34.6,3.5,23.4,,52321321.0,66878024.0,21094588.0,30171954.0
Idaho,Kootenai County,177736,40103,102630,35003,29194,268584800,2808228800,9.2,24.3,18.5,30.1,50.1,9.4,10.7,6.7,70.7,83.0,15.7,54.8,6.0,12.1,67.4,24.9,8.0,32.2,20.6,11.1,8.0,17.2,8.1,34.1,10.0,8.0,7.2,30.2,18.4,,16.1,15.0,31.5,13.3,3.2,6.0,33.6,3.5,19.1,4.6,238194678.0,634872992.0,122637840.0,190355256.0
Idaho,Latah County,40315,7625,26856,5834,4402,40498400,636977000,8.4,22.8,17.5,30.2,52.6,7.6,10.7,5.3,72.8,76.2,15.3,62.2,5.5,10.0,69.4,23.4,7.8,31.1,20.0,11.8,8.5,16.1,7.9,28.2,9.1,7.8,7.3,30.6,19.0,75.9,17.2,11.7,29.0,11.9,3.2,6.1,29.5,2.9,10.3,4.1,52677837.0,116429720.0,25499237.0,39750590.0
Idaho,Lemhi County,8166,1495,4186,2485,2292,21086400,129022800,10.1,25.2,17.2,39.6,50.9,7.3,10.8,9.3,77.1,84.9,17.1,65.5,9.2,14.3,63.4,24.6,8.6,33.5,21.2,11.6,9.7,19.6,13.0,29.2,8.6,8.9,7.7,31.2,26.3,67.8,17.9,13.3,30.6,13.5,3.4,6.0,31.4,4.7,14.2,5.5,11764528.0,22652484.0,8639628.0,8495906.0
Idaho,Lewis County,3649,802,1833,1014,922,8482400,57654200,11.4,26.2,15.3,42.3,78.6,11.2,11.3,10.4,71.3,83.5,19.2,54.5,10.9,16.5,61.3,24.5,10.5,41.8,20.3,17.9,14.2,21.0,9.7,40.1,10.8,10.7,10.1,31.3,26.7,69.5,15.8,15.8,35.5,,5.4,7.9,36.4,3.5,18.0,6.9,6418445.0,15530144.0,4574022.0,4404343.0
Idaho,Lincoln County,5276,1373,3086,817,1375,12650000,83360800,17.2,25.6,15.6,29.8,70.7,6.6,10.6,6.0,70.8,77.4,17.9,51.2,6.5,14.2,58.3,21.7,11.5,36.8,23.0,18.4,11.6,22.2,9.9,28.9,15.0,9.2,9.5,32.2,27.5,60.5,17.3,16.2,34.2,14.7,4.0,8.5,32.8,3.5,21.5,6.0,10164108.0,13232208.0,3943810.0,6134933.0
Idaho,Madison County,53578,11001,39728,2849,10795,99314000,846532400,10.9,25.6,12.9,31.3,52.9,7.3,11.5,6.6,73.2,63.7,23.1,55.9,4.4,15.4,59.0,24.2,4.9,36.4,19.9,17.5,14.7,20.4,9.7,30.2,13.5,10.4,11.8,36.5,19.4,65.2,22.7,15.9,26.2,15.2,4.6,,34.7,3.6,21.6,4.8,43979394.0,148625372.0,27110468.0,47727282.0
Idaho,Minidoka County,21922,6407,12072,3443,5917,54436400,346367600,18.5,25.6,14.1,34.0,72.0,6.4,10.3,6.9,71.6,79.0,18.0,56.6,7.3,13.5,58.1,20.8,,37.0,22.9,19.5,12.9,21.7,9.1,34.3,15.4,9.2,10.1,31.1,28.9,66.4,17.3,17.1,36.4,14.8,4.5,9.3,34.0,3.7,19.1,6.3,,53314304.0,18403519.0,27130667.0
Idaho,Nez Perce County,42477,9093,24651,8733,7417,68236400,671136600,9.9,24.8,18.4,35.7,74.7,9.7,11.6,7.4,76.2,82.2,16.4,66.0,6.5,14.1,,23.9,8.8,39.1,19.4,13.1,9.3,18.5,11.0,34.0,10.0,9.0,7.6,30.3,23.7,71.3,16.3,17.1,38.1,13.6,3.5,6.8,34.3,3.9,15.6,5.3,62618574.0,156570222.0,31751558.0,55024706.0
Idaho,Oneida County,4681,1250,2520,911,705,6486000,73959800,9.3,23.7,14.3,28.0,50.2,9.4,10.7,5.3,71.1,79.2,16.2,63.5,7.2,12.4,68.1,22.0,10.5,35.3,19.1,11.9,8.3,16.3,10.1,36.0,10.0,8.0,7.2,29.2,22.4,66.4,15.8,12.3,31.9,12.7,3.5,5.9,33.1,2.8,7.6,4.6,8233692.0,16720532.0,3875868.0,5077013.0
Idaho,Owyhee County,12284,3068,6869,2347,3039,27958800,194087200,17.4,25.2,15.3,35.8,51.5,8.2,11.0,6.5,73.0,75.9,19.3,55.1,7.8,16.4,60.0,23.1,11.1,41.3,22.9,20.3,15.4,23.7,11.7,35.7,16.4,10.8,11.1,30.2,30.7,62.0,17.1,17.0,33.4,15.9,4.7,10.2,35.3,4.4,16.3,6.9,22841754.0,38276944.0,11018748.0,13949710.0
Idaho,Payette County,26190,6719,14423,5048,6670,61364000,413802000,13.5,28.6,14.0,35.5,52.6,7.0,10.9,,73.6,80.5,18.2,54.8,8.4,14.3,60.5,23.5,9.6,34.9,,15.6,11.4,19.9,9.1,,11.9,9.5,9.2,28.5,26.7,66.5,16.4,14.6,31.5,14.3,4.5,7.8,30.9,3.2,13.5,,42118548.0,69665400.0,25299540.0,28049490.0
Idaho,Power County,8018,2435,4328,1255,2242,20626400,126684400,17.2,27.1,14.9,30.4,72.1,8.0,10.5,6.1,71.1,79.2,18.2,51.3,6.9,14.3,58.1,21.2,10.6,38.0,21.2,19.2,12.8,21.8,10.7,34.7,14.1,9.4,10.3,29.7,27.4,64.3,17.3,,37.5,15.6,4.5,9.7,34.4,3.9,23.5,6.4,14237659.0,24374720.0,6362283.0,10222950.0
Idaho,Shoshone County,13580,2820,7668,3092,3475,31970000,214564000,11.9,27.0,17.0,30.5,74.6,7.1,11.3,,71.3,81.1,18.3,58.7,9.9,16.3,54.9,24.5,10.2,42.8,22.7,17.1,13.3,20.8,12.5,30.6,13.3,10.2,9.6,,26.1,66.2,19.3,20.0,36.1,15.3,4.9,9.0,35.5,4.6,23.5,5.6,23204200.0,36638840.0,15460830.0,16668092.0
Idaho,Teton County,12101,2803,7667,1631,1944,17884800,191195800,9.6,22.3,16.0,29.7,51.2,7.3,9.9,5.3,72.8,81.3,13.3,54.7,5.4,10.1,69.3,21.0,9.2,28.6,18.2,10.4,6.7,14.4,7.6,32.5,9.3,6.6,6.4,27.4,19.0,73.6,14.1,10.8,32.0,11.9,3.0,5.9,30.2,2.5,,4.0,18649868.0,33568174.0,7514721.0,13165888.0
Idaho,Twin Falls County,92121,24607,52379,15135,20282,186594400,1455511800,13.2,24.6,14.4,28.4,51.0,8.1,11.1,5.6,72.6,80.2,17.2,55.8,6.5,13.6,63.2,24.2,9.9,33.7,21.3,15.3,10.7,20.0,9.7,30.0,12.7,8.9,8.2,30.2,27.1,67.4,17.3,14.6,33.5,13.7,3.7,8.1,33.4,3.5,18.2,5.4,152777888.0,283548438.0,68860448.0,104925819.0
Idaho,Valley County,12136,2231,6685,3220,1785,16422000,191748800,9.7,24.0,13.6,29.8,77.2,10.9,10.9,8.5,71.6,79.2,14.4,57.9,6.3,13.2,63.3,21.2,,37.3,18.4,11.7,9.7,17.5,8.7,37.4,10.8,8.2,6.7,28.6,24.9,70.8,14.4,17.9,34.0,15.0,4.3,7.4,32.7,4.3,10.9,5.3,,50267312.0,8792532.0,14029216.0
Idaho,Washington County,10866,2442,5634,2790,2175,20010000,171682800,14.1,33.6,15.9,,52.0,10.2,11.1,9.6,71.1,82.1,19.2,60.3,10.0,15.2,60.2,,14.5,38.5,22.1,,14.4,23.6,9.6,37.4,14.5,10.1,10.2,28.0,29.1,64.6,18.5,,33.4,17.1,4.4,,31.7,4.9,18.0,6.3,26393949.0,42116616.0,12495900.0,12339430.0
Illinois,Adams County,65166,14793,37301,13072,11958,110013600,1029622800,7.6,23.7,,37.2,77.6,7.4,10.3,5.4,78.7,87.0,14.3,,6.6,14.4,63.2,22.4,9.6,28.3,24.0,13.8,12.7,17.4,6.2,31.7,10.3,8.4,7.0,32.4,24.1,73.2,18.3,14.6,38.2,13.5,3.2,7.7,38.3,2.9,11.9,4.7,104799440.0,183246792.0,49460994.0,84637601.0
Illinois,Alexander County,5042,1092,2729,1221,1931,17765200,79663600,10.1,35.3,13.8,,81.8,9.5,11.9,6.8,77.2,87.3,18.2,53.9,12.1,20.2,49.8,,19.0,39.7,28.2,24.4,26.9,28.8,6.8,41.2,21.0,11.8,13.4,37.3,33.3,69.9,18.2,,45.3,17.8,5.5,12.6,40.3,6.0,18.2,8.2,16048081.0,18201620.0,7015943.0,7765688.0
Illinois,Bond County,16627,3029,10554,3044,3386,31151200,262706600,8.8,27.1,18.6,32.8,57.4,8.6,,5.8,75.6,84.8,14.7,63.8,7.1,15.9,54.0,22.8,11.6,29.7,26.1,16.0,15.4,20.0,7.4,31.8,12.1,8.6,8.2,35.0,23.7,74.1,17.9,12.6,39.0,13.2,3.8,8.7,37.9,3.1,10.9,4.7,32310118.0,54337036.0,13575945.0,22047402.0
Illinois,Boone County,53316,12886,31711,8719,12004,110436800,842392800,11.8,26.8,19.2,30.9,56.3,6.9,10.0,5.5,77.3,84.6,14.7,57.0,7.4,14.1,59.5,22.2,12.2,31.0,25.6,16.8,14.6,20.0,7.2,36.7,13.0,8.2,8.6,34.6,25.6,74.8,16.7,12.3,36.9,13.9,3.5,8.3,37.7,2.9,16.3,5.0,108964255.0,139794552.0,45371916.0,66890254.0
Illinois,Brown County,6320,1102,4194,1024,810,7452000,99856000,12.1,23.8,19.6,35.9,71.4,7.1,10.0,6.5,75.0,82.5,15.8,55.8,7.7,18.0,54.1,20.5,11.4,32.1,29.8,19.9,18.7,22.3,7.0,34.4,16.0,9.2,10.3,36.0,26.4,65.4,18.2,13.8,41.5,13.8,4.2,10.5,39.8,3.5,17.5,5.5,12069481.0,17051360.0,5596360.0,8917520.0
Illinois,Bureau County,33027,6922,18617,7488,6681,61465200,521826600,,30.7,19.9,31.0,56.4,7.2,10.4,5.7,75.5,83.8,14.9,64.4,6.9,15.4,58.2,24.1,13.2,29.6,24.0,14.2,14.8,18.9,6.5,31.7,12.8,8.9,7.4,32.9,23.8,71.7,16.6,16.2,38.4,13.3,4.1,8.1,38.0,3.0,15.2,5.3,73031416.0,90361872.0,26206925.0,43120051.0
Illinois,Calhoun County,4406,897,2423,1086,719,6614800,69614800,6.4,31.4,21.9,38.0,55.2,11.1,10.3,4.9,75.3,85.4,12.0,56.8,5.7,12.9,65.9,21.2,11.9,29.5,24.4,,9.6,17.4,5.8,31.3,10.0,7.0,5.5,33.8,19.6,70.2,17.9,10.2,35.3,11.7,3.4,5.2,34.7,3.7,7.7,4.1,8783308.0,18584508.0,2888133.0,5288081.0
Illinois,Carroll County,15621,2827,9045,3749,2730,25116000,246811800,9.7,24.2,21.3,,56.9,7.2,10.3,8.2,78.6,86.6,15.0,64.0,9.0,15.3,63.3,21.3,10.3,29.9,26.1,,14.9,21.0,6.6,31.6,11.0,8.8,7.5,32.7,25.8,71.7,18.5,16.0,39.3,13.2,3.5,,35.6,3.1,13.0,5.2,26953348.0,42739056.0,16167735.0,20872780.0
Illinois,Cass County,12826,3141,7303,2382,2790,25668000,202650800,12.6,28.5,17.1,37.4,76.6,8.6,10.2,7.4,75.1,83.4,15.7,,8.6,15.9,57.7,22.4,11.2,31.5,26.7,19.2,16.7,22.9,8.0,,14.1,9.3,9.6,33.7,27.8,67.6,18.4,13.6,40.7,15.0,4.4,8.6,37.5,3.2,20.7,5.5,24064449.0,41915368.0,12684914.0,17748619.0
Illinois,Champaign County,206098,39730,138303,28065,34288,315449600,3256348400,7.5,23.4,18.5,28.7,73.1,6.5,10.2,5.0,75.9,82.9,13.4,65.3,6.0,12.9,61.1,22.6,9.6,26.5,25.3,14.7,13.0,16.5,5.6,32.2,12.7,7.6,8.3,33.5,21.3,75.0,17.3,11.5,31.1,11.9,3.3,7.5,34.6,2.7,12.0,4.5,331445155.0,509062060.0,142207620.0,217928025.0
Illinois,Christian County,33684,6734,20319,6631,7966,73287200,532207200,9.1,24.4,18.5,37.5,76.9,7.3,10.3,5.7,77.4,83.4,15.2,60.8,8.6,16.1,60.0,23.4,10.1,30.2,26.1,15.1,14.6,19.2,6.6,31.8,11.4,8.5,8.1,33.6,25.5,73.2,17.4,15.3,38.1,14.5,3.5,8.1,37.6,3.1,16.4,4.6,56991711.0,93439416.0,33313476.0,43634254.0
Illinois,Clark County,15328,3423,8887,3018,3106,28575200,242182400,7.8,29.7,20.8,36.8,56.3,7.4,10.3,7.3,78.5,87.2,14.4,64.9,6.7,15.1,65.5,23.8,12.0,28.5,24.3,12.5,12.2,17.5,7.9,38.0,11.2,8.3,6.8,32.8,23.2,71.9,18.5,11.6,37.1,12.6,3.2,7.2,34.8,3.7,11.3,4.2,30812959.0,43102336.0,11810224.0,19334739.0
Illinois,Clay County,13173,3034,7401,2738,3933,36183600,208133400,9.5,25.3,17.3,33.3,57.0,7.3,10.8,8.5,78.3,85.8,16.7,59.4,10.3,17.8,58.6,25.1,10.9,32.3,24.6,17.7,18.3,21.3,7.0,32.4,12.1,10.2,8.5,33.8,27.8,70.1,18.2,14.0,41.5,14.5,4.7,9.2,36.7,3.4,16.8,5.9,24053476.0,36541902.0,15603419.0,18587103.0
Illinois,Clinton County,36899,7966,22241,6692,4484,41252800,583004200,7.5,27.6,21.3,30.8,76.4,9.2,10.3,5.2,78.3,84.8,13.1,,7.4,14.1,63.4,22.6,11.3,29.2,24.0,12.8,11.9,17.8,7.2,31.3,11.2,7.5,7.2,,21.0,76.3,17.8,13.2,40.2,13.1,3.4,6.5,36.5,2.8,11.6,3.9,69848921.0,128998904.0,31401049.0,50433553.0
Illinois,Coles County,46689,8521,29724,8444,11545,106214000,737686200,8.5,25.4,19.5,,57.6,7.4,10.9,6.9,77.1,83.8,15.3,56.2,8.2,14.8,59.4,24.6,10.4,31.1,24.5,15.2,16.8,19.5,6.6,34.7,11.7,9.3,8.5,34.6,,69.3,18.7,14.5,37.7,13.8,3.9,7.8,38.3,3.2,15.6,,81341949.0,131289468.0,44027727.0,59845960.0
Illinois,Cook County,5185812,1110965,3268540,806307,1105387,10169560400,81935829600,12.0,19.8,,28.9,56.3,5.7,9.8,5.3,76.5,87.1,12.7,56.9,5.7,11.1,62.5,19.0,10.7,26.9,26.9,19.6,16.3,18.7,5.0,34.2,16.4,7.5,9.1,34.3,23.3,74.2,15.4,12.6,31.0,11.2,3.5,8.9,35.6,3.2,8.8,5.2,9295381321.0,11232468792.0,3399299766.0,5465845848.0
Illinois,Crawford County,18588,3756,11207,3625,3752,34518400,293690400,8.7,23.9,20.4,37.6,76.8,9.3,10.4,7.2,75.5,86.4,14.0,63.8,8.4,15.7,59.7,22.3,12.1,31.2,24.6,14.0,13.6,20.0,6.4,32.2,12.5,8.4,7.5,32.9,22.9,70.2,18.5,14.8,40.0,14.1,3.5,7.4,35.7,3.7,13.7,4.5,37677727.0,65689992.0,17956008.0,25279680.0
Illinois,Cumberland County,10378,2475,5795,2108,1913,17599600,163972400,7.5,23.7,17.9,37.2,56.2,7.5,10.5,7.3,75.4,87.6,14.2,62.2,8.1,14.5,63.8,22.9,11.9,,23.5,12.7,12.0,16.9,6.2,38.7,10.9,7.8,7.1,32.7,23.3,70.5,16.8,14.4,38.7,13.7,3.6,6.2,36.3,2.8,10.9,4.0,20688418.0,29577300.0,9667107.0,13655372.0
Illinois,DeKalb County,100512,21906,64910,13696,20758,190973600,1588089600,9.5,23.5,19.7,30.4,57.4,7.1,10.4,5.5,75.9,83.4,14.2,62.6,6.3,14.0,63.0,,10.3,29.2,25.1,15.9,13.9,18.0,6.1,32.0,13.5,8.1,8.4,34.5,22.5,74.7,18.0,,35.1,12.2,3.5,8.6,34.6,3.0,11.2,4.7,173429033.0,271181376.0,72820944.0,119951021.0
Illinois,De Witt County,15461,3323,9041,3097,2401,22089200,244283800,8.2,23.7,17.7,37.2,77.8,7.4,10.5,,78.5,87.1,13.6,56.7,8.4,15.3,63.5,23.9,9.6,29.0,23.7,13.1,13.4,18.0,6.3,,10.4,8.4,7.6,34.0,22.5,70.9,17.0,12.0,37.9,12.9,3.3,7.5,36.4,3.7,16.2,,24864257.0,43476332.0,14935326.0,19923045.0
Illinois,Douglas County,19686,4836,11207,3643,3034,27912800,311038800,9.4,27.9,18.5,31.1,55.9,7.2,10.4,5.5,74.9,83.9,15.1,56.6,8.0,15.5,58.9,23.6,11.7,31.4,24.9,14.9,13.7,18.8,7.6,32.0,12.4,8.4,7.9,34.7,24.7,73.1,17.4,,38.8,13.1,3.7,6.9,,3.5,12.6,4.5,38584245.0,53860896.0,18111120.0,25969771.0
Illinois,DuPage County,927263,207574,563554,156135,106433,979183600,14650755400,7.6,19.0,17.3,27.1,56.7,6.7,8.9,4.3,78.5,87.3,10.1,,4.3,9.5,70.9,17.4,8.5,22.4,23.4,11.2,8.3,13.5,5.6,31.3,,5.8,5.7,33.5,18.2,75.4,14.2,10.5,29.1,9.6,2.6,5.6,35.4,2.7,8.2,3.4,1320348331.0,2360811598.0,458531553.0,917434012.0
Illinois,Edgar County,16637,3281,9371,3985,4287,39440400,262864600,8.1,32.6,16.7,32.6,56.8,7.4,10.8,8.6,75.1,83.3,15.7,55.5,9.8,16.4,59.9,24.8,13.6,30.5,23.6,15.7,14.8,21.7,6.7,39.8,12.7,9.6,8.4,34.4,26.8,71.5,17.2,13.0,37.5,13.7,3.7,8.4,38.7,4.4,14.3,5.5,37903611.0,46783244.0,18749899.0,21212175.0
Illinois,Edwards County,6118,1379,3384,1355,1573,14471600,96664400,8.3,32.6,20.0,32.9,79.3,10.3,10.8,8.7,75.0,83.0,,63.2,8.1,17.9,62.0,23.6,10.7,35.0,25.2,16.8,16.2,20.5,7.0,39.8,13.4,9.6,8.1,32.8,25.0,68.8,20.2,17.8,40.3,14.3,3.9,9.0,34.6,4.5,15.6,5.1,10966295.0,23945852.0,5698917.0,8382884.0
Illinois,Effingham County,34505,8348,19826,6331,7314,67288800,545179000,7.6,23.4,18.8,30.4,55.9,7.4,10.2,6.8,77.9,84.5,13.9,54.7,7.7,14.1,66.9,22.5,11.3,29.2,23.2,12.7,12.1,16.9,7.4,30.7,10.8,7.7,7.1,33.5,21.5,72.7,16.7,13.5,34.2,12.2,3.1,6.3,35.5,2.8,12.4,,65317137.0,97028060.0,30554177.0,40122414.0
Illinois,Fayette County,21380,4379,12892,4109,5119,47094800,337804000,9.8,28.4,19.9,37.6,75.8,8.7,10.4,7.6,74.9,82.6,16.0,53.8,9.2,17.8,60.5,,12.7,33.4,26.9,17.1,18.0,22.2,8.2,37.3,14.4,9.3,9.4,34.3,26.7,69.2,19.2,,39.8,14.9,4.4,,37.3,4.0,16.8,5.6,45486036.0,70682280.0,22620040.0,28931416.0
Illinois,Ford County,13396,3120,7692,2584,3486,32071200,211656800,8.9,29.6,20.5,37.1,77.3,7.3,10.6,,78.1,86.3,14.5,57.8,8.7,16.1,61.3,22.9,10.0,30.0,25.4,15.4,14.3,20.4,8.1,,11.3,9.0,7.6,33.0,25.6,67.6,19.0,15.4,37.8,13.3,3.5,8.2,37.6,3.1,16.4,,22440979.0,37160504.0,13402698.0,17216539.0
Illinois,Franklin County,37541,8323,21419,7799,11503,105827600,593147800,8.7,31.9,17.1,38.7,78.5,,11.0,8.4,75.6,82.7,16.5,54.3,10.2,18.1,55.9,,13.9,35.0,24.4,16.4,17.4,23.0,7.1,31.7,12.2,,9.3,34.7,25.8,63.3,20.2,14.3,41.6,14.6,4.8,9.3,39.6,3.4,16.5,5.3,87415270.0,,44035593.0,53097990.0
Illinois,Fulton County,33259,6566,19682,7011,7437,68420400,525492200,8.8,30.4,20.3,33.5,77.4,9.6,10.5,6.0,75.2,83.2,,53.6,9.2,17.2,58.0,24.3,13.0,33.3,24.5,16.5,15.3,21.3,8.4,32.0,13.4,8.9,8.7,34.7,25.8,66.8,19.3,13.0,39.9,13.6,4.3,8.8,36.8,4.1,16.9,4.8,72430120.0,121328832.0,35188022.0,45119159.0
Illinois,Gallatin County,4857,962,2649,1246,1338,12309600,76740600,9.4,25.3,20.2,41.6,80.3,7.4,11.0,9.3,79.5,82.5,16.7,59.3,10.9,17.4,56.5,23.0,14.6,36.0,25.7,15.6,16.2,21.0,6.9,31.9,13.6,9.8,9.1,35.2,28.2,70.4,17.5,18.9,,16.4,4.9,8.9,37.9,3.3,16.2,5.1,11879212.0,13657884.0,6088250.0,
Illinois,Greene County,11837,2534,6893,2410,3272,30102400,187024600,8.7,24.9,17.3,32.3,78.3,9.9,10.7,8.1,74.7,86.4,14.9,54.1,7.7,17.5,58.2,24.8,13.2,31.1,24.5,15.9,16.3,21.7,8.6,32.0,12.8,9.2,7.7,34.7,24.8,71.0,19.8,13.1,39.9,13.8,3.7,8.4,36.1,4.1,15.4,4.8,26174732.0,44530794.0,10481664.0,16058074.0
Illinois,Grundy County,52920,13072,32121,7727,6718,61805600,836136000,8.3,24.9,20.4,32.3,74.8,7.2,10.1,5.0,77.2,86.7,12.9,63.7,5.7,13.2,67.2,22.0,9.1,26.6,24.6,12.4,10.8,17.0,5.8,31.3,10.9,7.2,6.7,32.6,21.7,74.7,16.8,11.8,36.1,11.8,3.1,6.5,34.1,3.0,9.9,3.9,80672941.0,144789120.0,34689060.0,64954008.0
Illinois,Hamilton County,7972,1812,4393,1767,1610,14812000,125957600,8.3,32.1,20.0,39.9,57.0,7.4,10.7,8.7,75.2,86.4,16.2,60.6,10.1,17.0,60.5,23.3,13.9,34.7,23.9,15.4,17.3,22.4,9.2,32.3,13.2,9.5,8.9,34.5,24.8,71.2,19.9,17.5,40.0,15.7,4.6,7.8,35.7,4.4,15.1,5.1,18563025.0,22417264.0,9259478.0,10841920.0
Illinois,Hancock County,17434,3680,9587,4167,3341,30737200,275457200,7.9,24.0,16.9,39.6,56.3,7.4,10.5,8.2,79.7,88.1,13.3,66.6,9.0,14.7,65.4,24.0,13.2,32.1,24.0,12.5,13.5,17.8,6.4,32.1,11.5,8.6,6.7,31.7,25.2,70.6,18.6,15.9,38.9,12.8,3.3,6.4,33.6,2.9,10.1,5.0,38551177.0,49024408.0,18044190.0,23058208.0
Illinois,Hardin County,3623,494,1977,1152,1112,10230400,57243400,8.4,33.6,16.0,42.1,56.8,10.9,10.6,6.1,74.9,83.0,16.2,54.3,7.8,16.9,58.8,22.4,10.5,31.6,24.5,14.8,15.0,20.3,6.9,32.2,11.0,9.7,7.6,35.5,24.8,68.3,17.1,18.1,39.6,16.0,4.7,8.7,38.5,3.2,18.1,4.9,6372712.0,15006466.0,3249831.0,4878007.0
Illinois,Henderson County,6284,1188,3418,1678,1320,12144000,99287200,7.6,33.5,16.3,31.8,56.5,11.4,10.2,5.6,75.2,83.8,13.3,56.1,9.6,15.9,61.4,23.9,14.1,33.2,23.5,12.7,14.1,21.0,9.5,41.8,11.8,8.9,6.7,31.8,25.8,69.8,18.9,12.1,38.6,13.0,3.3,7.6,34.3,4.5,13.4,4.4,14843009.0,27222288.0,6937536.0,8247122.0
Illinois,Henry County,48948,10793,27791,10364,8286,76231200,773378400,7.9,29.4,21.3,30.0,56.1,7.4,10.3,5.2,75.0,88.0,12.9,60.6,7.8,13.8,66.4,23.3,11.9,,24.6,12.9,11.8,16.9,6.0,31.1,9.9,7.6,6.5,34.0,23.6,73.8,16.2,14.2,36.9,12.2,3.0,7.0,35.9,2.8,10.7,4.0,97577251.0,137641776.0,43906356.0,61410161.0
Illinois,Iroquois County,26746,5802,15005,5939,6174,56800800,422586800,9.6,24.4,19.8,32.8,79.0,10.1,10.5,8.4,78.6,86.7,14.8,55.9,7.6,17.0,60.6,24.5,10.6,31.3,26.0,17.2,16.8,20.3,8.9,32.4,12.0,9.2,8.9,,27.0,71.5,19.5,13.2,40.6,15.4,4.5,7.6,36.9,3.2,,5.1,47493193.0,102651148.0,23376004.0,36920178.0
Illinois,Jackson County,52706,10007,34122,8577,13758,126573600,832754800,8.4,25.4,18.0,,74.5,7.4,10.9,6.2,77.7,82.3,15.6,61.0,7.6,16.1,55.1,23.0,11.6,30.6,25.0,,18.2,20.3,6.7,31.9,13.5,9.7,10.1,36.1,25.2,69.6,18.7,13.9,42.8,13.8,4.2,,39.8,3.4,19.5,5.6,102419986.0,148209272.0,46065044.0,76697771.0
Illinois,Jasper County,9233,2070,5271,1892,1524,14020800,145881400,6.9,23.6,18.1,36.9,78.5,7.5,10.2,5.3,75.2,84.7,14.1,,8.1,14.6,66.2,22.6,12.0,30.3,23.2,11.4,,16.6,7.9,31.6,10.7,7.6,7.0,,21.3,70.5,18.4,14.3,38.2,13.7,3.6,6.0,35.8,2.8,9.1,3.9,18560546.0,26314050.0,8600540.0,11991820.0
Illinois,Jefferson County,36808,8263,21284,7261,9094,83664800,581566400,8.8,24.5,20.3,,77.2,9.3,10.7,7.6,75.4,86.3,14.5,62.2,7.3,16.1,59.9,23.7,10.6,32.3,26.1,16.4,16.3,19.7,8.0,,13.6,9.1,8.1,33.6,25.2,70.5,19.1,15.6,39.8,14.6,4.2,8.1,37.2,4.0,16.0,5.3,65360407.0,130079472.0,30900316.0,49808586.0
